GeneName	3 Cell-line mixture-Bulk	3 Cell-line mixture-Bulk 2
ZGLP1	253.109099999999	253.109099999999
CTD-2369P2.10	259.18297	259.18297
FDX1L	4097.71304	4097.71304
CTD-2369P2.12	3136.2	3136.2
RAVER1	19632.19493	19632.19493
AC114271.2	633.039	633.039
ICAM3	2250.52083	2250.52083
TYK2	21314.0292199999	21314.0292199999
CDC37	51423.0277999999	51423.0277999999
MIR1181	0.0	0.0
PDE4A	485.999489999999	485.999489999999
KEAP1	10244.0057	10244.0057
CTC-429L19.3	10.0	10.0
S1PR5	172.0	172.0
ATG4D	4368.8639	4368.8639
RNU7-140P	0.0	0.0
MIR1238	0.0	0.0
KRI1	11614.1343799999	11614.1343799999
CDKN2D	2758.00499999999	2758.00499999999
AP1M2	21474.9916099999	21474.9916099999
CTC-539A10.7	0.0	0.0
SLC44A2	94035.9932	94035.9932
ILF3-AS1	2763.0	2763.0
ILF3	87371.98846	87371.98846
QTRT1	3324.00017	3324.00017
DNM2	29198.51772	29198.51772
MIR638	0.0	0.0
MIR4748	0.0	0.0
MIR199A1	0.0	0.0
MIR6793	0.0	0.0
TMED1	2158.50237	2158.50237
C19orf38	48.0000699999999	48.0000699999999
AC007229.3	27.4399	27.4399
CARM1	10209.9525899999	10209.9525899999
YIPF2	6122.04319999999	6122.04319999999
C19orf52	1536.0029	1536.0029
SMARCA4	32307.00899	32307.00899
CTC-215O4.4	5.0	5.0
LDLR	16914.98086	16914.98086
MIR6886	0.0	0.0
SPC24	3929.0280236748	3929.0280236748
KANK2	10098.00184	10098.00184
DOCK6	5740.99756999999	5740.99756999999
CTC-510F12.2	20.0	20.0
CTC-510F12.3	1.0	1.0
CTC-510F12.7	14.0	14.0
C19orf80	16.0	16.0
TSPAN16	1.0	1.0
CTC-510F12.4	3.0	3.0
RAB3D	9850.605	9850.605
CTC-510F12.6	444.468	444.468
TMEM205	6957.48174	6957.48174
CCDC159	1048.44874999999	1048.44874999999
LPPR2	4870.00261	4870.00261
CTD-2342J14.6	70.3746	70.3746
SWSAP1	663.625	663.625
EPOR	952.0002	952.0002
RGL3	2638.99943999999	2638.99943999999
CCDC151	44.99999	44.99999
PRKCSH	38414.0568599999	38414.0568599999
ELAVL3	1.0	1.0
CTC-398G3.6	0.0	0.0
ZNF653	1121.99960999999	1121.99960999999
MIR7974	0.0	0.0
ECSIT	2479.99774811999	2479.99774811999
RN7SL833P	0.0	0.0
CTC-398G3.1	20.0	20.0
CTC-398G3.2	10.0544	10.0544
CNN1	189.000389999999	189.000389999999
ELOF1	6075.00188	6075.00188
ZNF627	2029.00215999999	2029.00215999999
ACP5	185.9999	185.9999
GAPDHP76	2.0	2.0
ZNF833P	180.169	180.169
CTD-2006C1.6	202.831	202.831
HNRNPA1P10	1038.63	1038.63
CTC-499B15.4	0.0	0.0
ZNF823	1149.99936	1149.99936
CTC-499B15.6	0.0	0.0
CTC-499B15.1	0.0	0.0
ZNF441	461.99972	461.99972
CTC-499B15.7	0.0	0.0
ZNF491	56.99999	56.99999
ZNF440	1609.36777	1609.36777
CTC-499B15.8	0.0	0.0
ZNF439	517.51891	517.51891
AC020951.1	33.0	33.0
ZNF69	381.484	381.484
ZNF700	1550.42189999999	1550.42189999999
CTD-2006C1.13	0.0	0.0
CTD-2006C1.12	8.0	8.0
ZNF763	118.1918	118.1918
CTD-2006C1.2	381.28482	381.28482
RNA5SP464	0.0	0.0
ZNF433	794.747459999999	794.747459999999
CTD-2006C1.10	17.5873	17.5873
RNA5SP465	0.0	0.0
ZNF878	72.612	72.612
ZNF844	716.0	716.0
RNA5SP466	0.0	0.0
ZNF788	797.70933	797.70933
ZNF20	188.15838	188.15838
RSL24D1P8	1.00094	1.00094
RNA5SP467	0.0	0.0
ZNF625-ZNF20	664.96737	664.96737
CTC-359D24.3	300.364	300.364
ZNF625	328.8006	328.8006
ZNF136	864.99954	864.99954
CTD-2666L21.1	76.99555	76.99555
ZNF44	1002.00531999999	1002.00531999999
CTD-2666L21.3	1.0	1.0
CTD-2666L21.2	9.0	9.0
ZNF563	198.0002	198.0002
ZNF442	177.96443	177.96443
CTD-3105H18.5	0.0	0.0
CTD-3105H18.14	22.5918	22.5918
CTD-3105H18.4	2.54895	2.54895
ZNF799	753.8912	753.8912
CTD-3105H18.16	13.297	13.297
ZNF443	985.70673	985.70673
CTD-3105H18.18	7.09941	7.09941
CTD-3105H18.7	1.0	1.0
ZNF709	294.0512	294.0512
CTD-3105H18.8	3.0	3.0
CTD-3105H18.10	0.0	0.0
CTD-3105H18.9	0.0	0.0
CTD-3105H18.11	2.0	2.0
PPIAP20	0.0	0.0
ZNF564	771.7134	771.7134
CTD-2192J16.20	480.889	480.889
CTD-2192J16.21	0.0	0.0
CTD-2192J16.11	3.0	3.0
PGK1P2	9.00182	9.00182
ZNF490	436.2468	436.2468
ZNF791	3565.99883999999	3565.99883999999
CTD-2192J16.15	739.942	739.942
CTD-2192J16.22	1246.53	1246.53
MAN2B1	6271.99943	6271.99943
CTD-2192J16.24	0.0	0.0
WDR83	1003.55962999999	1003.55962999999
WDR83OS	5878.18409999999	5878.18409999999
DHPS	6013.2562	6013.2562
CTD-2192J16.26	11.0	11.0
FBXW9	1342.114	1342.114
CTD-2659N19.2	1.88511	1.88511
TNPO2	12234.0101499999	12234.0101499999
CTD-2659N19.4	0.0	0.0
C19orf43	17114.01349	17114.01349
ASNA1	9070.00062	9070.00062
BEST2	6.0	6.0
HOOK2	6133.12066	6133.12066
AC018761.1	0.0	0.0
CTD-2659N19.9	1.0	1.0
MIR5684	0.0	0.0
JUNB	23673.9	23673.9
PRDX2	24175.9906999999	24175.9906999999
CTD-2659N19.10	0.0	0.0
RNASEH2A	6905.9959	6905.9959
RTBDN	7.0	7.0
CTD-2265O21.3	0.0	0.0
MAST1	378.00069	378.00069
MIR6794	0.0	0.0
AC020934.1	0.0	0.0
DNASE2	8586.7039	8586.7039
CTD-2265O21.7	10.2997	10.2997
KLF1	10.0	10.0
GCDH	2404.10821999999	2404.10821999999
AD000092.3	6.01632	6.01632
SYCE2	130.89574	130.89574
MIR5695	0.0	0.0
FARSA	12090.9643	12090.9643
FARSA-AS1	0.0	0.0
CALR	73730.6737	73730.6737
MIR6515	0.0	0.0
CTC-425F1.4	88.3148	88.3148
RAD23A	20991.9126699999	20991.9126699999
GADD45GIP1	6815.09	6815.09
AC092069.1	0.0	0.0
DAND5	51.0	51.0
NFIX	14935.01652	14935.01652
CTC-239J10.1	0.0	0.0
AC007787.2	0.0	0.0
AC007787.3	6.0	6.0
LYL1	8.0	8.0
TRMT1	4984.00405	4984.00405
NACC1	23257.2094	23257.2094
AC005546.2	2.0	2.0
CTC-250I14.3	471.753	471.753
STX10	6185.00203	6185.00203
IER2	23341.3839	23341.3839
CTC-250I14.6	50.6342	50.6342
CTC-250I14.1	8.00356	8.00356
CACNA1A	53.999982	53.999982
AC005513.1	0.0	0.0
CCDC130	2486.99898	2486.99898
MRI1	4356.58716	4356.58716
CTB-5E10.3	136.5178	136.5178
C19orf53	7278.89493	7278.89493
AC008686.1	0.0	0.0
ZSWIM4	2612.99999	2612.99999
CTD-3252C9.2	1.0	1.0
RN7SL619P	0.0	0.0
CTD-3252C9.4	896.0	896.0
MIR24-2	0.0	0.0
MIR27A	0.0	0.0
MIR23A	0.0	0.0
NANOS3	21.99996	21.99996
MIR181C	0.0	0.0
MIR181D	0.0	0.0
C19orf57	743.997769999999	743.997769999999
CC2D1A	10352.0076	10352.0076
PODNL1	417.32251	417.32251
DCAF15	4695.67327999999	4695.67327999999
RFX1	1886.00042999999	1886.00042999999
CTB-55O6.13	2.0	2.0
RLN3	0.0	0.0
CTB-55O6.4	0.0	0.0
IL27RA	3446.0	3446.0
PALM3	596.000069999999	596.000069999999
EEF1DP1	41.0147	41.0147
CTB-55O6.8	1828.0	1828.0
MIR1199	0.0	0.0
C19orf67	1.0	1.0
SAMD1	12625.02	12625.02
PRKACA	19610.9969599999	19610.9969599999
CTB-55O6.10	4.0	4.0
ASF1B	10725.03035	10725.03035
CTB-55O6.12	319.1056	319.1056
LPHN1	9028.29913	9028.29913
AC022098.2	0.0	0.0
AC022098.1	0.0	0.0
RN7SL231P	0.0	0.0
AC011509.1	0.0	0.0
CTD-2189E23.1	0.0	0.0
CTD-2189E23.2	0.0	0.0
CTC-548K16.2	1.0	1.0
CTC-548K16.1	47.0	47.0
CD97	3465.13656	3465.13656
CTC-548K16.5	0.0	0.0
DDX39A	13189.97057	13189.97057
PKN1	9673.00535	9673.00535
CTC-548K16.6	2.0	2.0
PTGER1	5.0	5.0
GIPC1	22212.0342	22212.0342
SNRPGP15	140.36	140.36
DNAJB1	25973.1218399999	25973.1218399999
TECR	16765.89278	16765.89278
MIR639	0.0	0.0
NDUFB7	7003.0	7003.0
CLEC17A	0.0	0.0
RN7SL337P	0.0	0.0
RN7SL842P	0.0	0.0
EMR3	0.0	0.0
ITGB1P1	3194.15	3194.15
CTD-3093B17.2	0.0	0.0
ZNF333	827.752769999999	827.752769999999
EMR2	765.11171	765.11171
AC005255.3	75.5441	75.5441
OR7A5	6.0	6.0
OR7C1	0.0	0.0
OR7A10	0.0	0.0
AC005255.5	0.0	0.0
AC005255.6	0.0	0.0
OR7A17	0.0	0.0
OR7A18P	0.0	0.0
OR7A1P	0.0	0.0
OR7A3P	0.0	0.0
OR7A11P	0.0	0.0
OR7A15P	0.0	0.0
OR7C2	0.0	0.0
SLC1A6	12857.00417	12857.00417
CCDC105	1.0	1.0
CASP14	201252.615	201252.615
AC004699.1	1.0	1.0
OR1I1	0.0	0.0
SYDE1	2077.00099999999	2077.00099999999
ILVBL	2810.00319999999	2810.00319999999
AC003956.1	4.0	4.0
OR10B1P	0.0	0.0
RNU6-782P	0.0	0.0
NOTCH3	40666.0177999999	40666.0177999999
MIR6795	0.0	0.0
AC004257.1	0.0	0.0
EPHX3	24.0	24.0
BRD4	12420.00876	12420.00876
AC005776.1	2.0	2.0
LLNLR-246C6.1	19.0	19.0
AKAP8	4626.97512	4626.97512
AC005785.2	38.4709	38.4709
AKAP8L	6756.3464	6756.3464
AC005785.5	3.0	3.0
AC006128.2	482.204	482.204
WIZ	10757.9944	10757.9944
MIR1470	0.0	0.0
RASAL3	29.00002	29.00002
PGLYRP2	8.0	8.0
CYP4F22	15.00003	15.00003
CTB-187L3.1	0.0	0.0
CYP4F23P	130.0	130.0
AD000091.3	0.0	0.0
RPL23AP2	43.097	43.097
AD000091.2	0.0	0.0
CYP4F8	9.0	9.0
CYP4F3	69.896885	69.896885
CYP4F10P	0.0	0.0
CYP4F12	17.9999899999999	17.9999899999999
OR10H2	0.0	0.0
OR10H3	0.0	0.0
CYP4F24P	0.0	0.0
LLNLR-249E10.1	0.0	0.0
OR10H5	0.0	0.0
OR10H1	0.0	0.0
ZNF861P	0.0	0.0
AC004510.3	1.20708	1.20708
UCA1	2347.7949	2347.7949
AC004791.2	0.0	0.0
CYP4F36P	0.0	0.0
CYP4F2	1.10309	1.10309
AC005336.5	0.0	0.0
LLNLF-158E9.1	0.0	0.0
AC005336.4	48.2023	48.2023
CYP4F11	531.0002	531.0002
OR10H4	0.0	0.0
CYP4F9P	0.0	0.0
LINC00661	2.0	2.0
AC114273.3	0.0	0.0
LINC00905	0.0	0.0
SNX33P1	0.0	0.0
LLNLF-136C3.1	0.0	0.0
OR1AB1P	0.0	0.0
CTD-2231E14.4	0.0	0.0
TPM4	92128.51829	92128.51829
CTD-2231E14.2	113.817	113.817
CTD-2231E14.5	0.0	0.0
RAB8A	10347.10147	10347.10147
CTD-2231E14.8	3918.8306	3918.8306
HSH2D	1000.06374999999	1000.06374999999
CIB3	37.00007	37.00007
FAM32A	11488.01901	11488.01901
CTD-2562J15.4	3.95837	3.95837
AP1M1	4962.99604	4962.99604
CTD-2562J15.6	0.0	0.0
KLF2	760.0	760.0
CTD-2013N17.7	0.0	0.0
EPS15L1	8589.00832981059	8589.00832981059
CTD-2013N17.6	68.0	68.0
CTD-2013N17.1	4.00083	4.00083
CTD-2013N17.4	0.0	0.0
CALR3	5.51530399999999	5.51530399999999
CTD-3222D19.2	13.5742	13.5742
C19orf44	782.37176	782.37176
CHERP	11267.10778	11267.10778
RN7SL146P	1.0	1.0
CTD-3222D19.12	81.0	81.0
SLC35E1	10750.7167999999	10750.7167999999
CTD-3222D19.11	0.0	0.0
CTD-3222D19.10	1.39588	1.39588
CTD-3222D19.8	65.9788	65.9788
MED26	2163.38874	2163.38874
CTC-429P9.4	154.7583	154.7583
CTD-3222D19.5	0.0	0.0
CTD-3222D19.9	22.0	22.0
CTD-3222D19.4	1.0	1.0
CTC-429P9.2	30.0	30.0
CTC-429P9.1	130.4207	130.4207
SMIM7	5953.76698	5953.76698
CTC-429P9.3	216.0	216.0
CTC-429P9.5	58.0	58.0
TMEM38A	2311.00209999999	2311.00209999999
CTD-2538G9.3	0.0	0.0
NWD1	1262.001	1262.001
CTD-2538G9.6	0.0	0.0
SIN3B	6628.00804999999	6628.00804999999
CTD-2538G9.5	1.0	1.0
F2RL3	3.0	3.0
CPAMD8	1842.03546	1842.03546
RN7SL835P	0.0	0.0
RN7SL823P	0.0	0.0
AC008737.1	0.0	0.0
CTD-2528A14.1	0.0	0.0
HAUS8	2319.9988	2319.9988
CTD-2528A14.3	0.0	0.0
MYO9B	13708.95215	13708.95215
CTD-2528A14.5	0.0	0.0
CTD-3032J10.2	2.05112	2.05112
CTD-3032J10.4	0.0	0.0
CTD-3032J10.3	0.0	0.0
USE1	700.0003	700.0003
OCEL1	647.00038	647.00038
NR2F6	8304.82	8304.82
AC010646.3	0.972542	0.972542
USHBP1	2.20577	2.20577
BABAM1	10048.0047999999	10048.0047999999
CTD-2278I10.6	0.0	0.0
ANKLE1	77.00004	77.00004
ABHD8	2103.85805	2103.85805
MRPL34	3458.13807999999	3458.13807999999
CTD-2278I10.4	5.0	5.0
DDA1	6693.9982	6693.9982
ANO8	3752.99909999999	3752.99909999999
GTPBP3	2226.998665382	2226.998665382
PLVAP	2.0	2.0
CTD-2278I10.1	0.0	0.0
CTD-2521M24.5	0.0	0.0
BST2	288.0	288.0
CTD-2521M24.9	93.0798599999999	93.0798599999999
MVB12A	2174.3531307	2174.3531307
CTD-2521M24.6	67.5664	67.5664
CTD-2521M24.4	5.0	5.0
CTD-2521M24.8	0.0	0.0
TMEM221	30.0	30.0
CTD-2521M24.10	0.0	0.0
CTD-2521M24.11	0.0	0.0
NXNL1	0.0	0.0
AC010319.1	0.0	0.0
SLC27A1	1418.81313	1418.81313
CTD-3131K8.2	105.04202	105.04202
PGLS	4908.21382	4908.21382
CTD-3131K8.3	0.0	0.0
FAM129C	15.9999999999999	15.9999999999999
COLGALT1	12890.0317	12890.0317
CTD-3131K8.1	0.0	0.0
UNC13A	70.0	70.0
CTD-3149D2.3	0.0	0.0
CTD-3149D2.2	0.0	0.0
MAP1S	4756.9997	4756.9997
CTD-3149D2.4	0.0	0.0
FCHO1	960.00001	960.00001
B3GNT3	4565.0006	4565.0006
INSL3	20.0	20.0
JAK3	49.99999	49.99999
RPL18A	64932.0342	64932.0342
AC005796.2	1.0	1.0
SLC5A5	59.0	59.0
CCDC124	7677.9991	7677.9991
KCNN1	9.0	9.0
RNA5SP468	0.0	0.0
ARRDC2	2323.00114	2323.00114
CTB-52I2.7	0.0	0.0
CTB-52I2.4	88.6352	88.6352
CTB-52I2.3	0.0	0.0
RPS18P13	0.0	0.0
IL12RB1	0.0	0.0
MAST3	1480.6712	1480.6712
AC007192.6	6.32987	6.32987
PIK3R2	11326.17316	11326.17316
IFI30	4754.8105	4754.8105
MPV17L2	2300.1043	2300.1043
RAB3A	368.8912	368.8912
AC068499.10	2.386137	2.386137
PDE4C	19.613862	19.613862
KIAA1683	504.0001	504.0001
JUND	8324.998	8324.998
MIR3188	0.0	0.0
RPL39P38	0.0	0.0
LSM4	14189.006	14189.006
RN7SL513P	1.0	1.0
PGPEP1	2570.99962999999	2570.99962999999
GDF15	3001.00153	3001.00153
MIR3189	0.0	0.0
LRRC25	2.0	2.0
SSBP4	4116.430255	4116.430255
ISYNA1	10992.28436	10992.28436
CTD-3137H5.1	1.75785	1.75785
ELL	2183.24088	2183.24088
CTD-3137H5.5	0.0	0.0
CTD-3137H5.4	0.0	0.0
AC005387.3	2.0	2.0
FKBP8	17892.9959999999	17892.9959999999
AC005387.2	3.0	3.0
KXD1	10534.4420499999	10534.4420499999
AC005253.2	216.028	216.028
AC005253.4	34.5292	34.5292
UBA52	39954.81414	39954.81414
CRLF1	1308.2191	1308.2191
C19orf60	2265.0	2265.0
TMEM59L	86.00003	86.00003
RN7SL155P	0.0	0.0
KLHL26	976.00001	976.00001
CRTC1	2842.996	2842.996
COMP	1741.00182	1741.00182
UPF1	22090.0192599999	22090.0192599999
GDF1	91.0279	91.0279
CERS1	717.9727	717.9727
AC005197.2	3.0	3.0
COPE	14367.0727	14367.0727
AC002985.3	11.2540979999999	11.2540979999999
DDX49	5896.99916	5896.99916
HOMER3	12103.0919999999	12103.0919999999
AC005932.1	29.6378	29.6378
RN7SL70P	0.0	0.0
SUGP2	11620.92147	11620.92147
AC004447.2	1232.45	1232.45
ARMC6	5095.62946	5095.62946
SLC25A42	788.99993	788.99993
TMEM161A	2219.99673	2219.99673
MEF2BNB-MEF2B	991.607599999999	991.607599999999
MEF2B	136.1003	136.1003
MEF2BNB	1711.97423	1711.97423
RFXANK	3671.08963999999	3671.08963999999
NR2C2AP	2974.22677999999	2974.22677999999
NCAN	7.000004	7.000004
RNU6-1028P	0.0	0.0
AC138430.4	0.0	0.0
LLNLR-259H9.1	0.0	0.0
HAPLN4	2.0	2.0
TM6SF2	6.0	6.0
SUGP1	4122.31088	4122.31088
MAU2	7203.69109329	7203.69109329
GATAD2A	16744.99828	16744.99828
CTB-184G21.3	0.0	0.0
MIR640	0.0	0.0
TSSK6	139.99999	139.99999
NDUFA13	11512.0831	11512.0831
CTC-260F20.3	249.8933	249.8933
YJEFN3	1527.024	1527.024
CILP2	263.0004	263.0004
PBX4	139.0	139.0
PHF5CP	0.0	0.0
AC002306.1	1.0	1.0
LPAR2	3480.9966	3480.9966
GMIP	3485.00308999999	3485.00308999999
ATP13A1	10565.00084	10565.00084
ZNF101	1520.9996	1520.9996
CTC-412M14.6	0.0	0.0
CTC-412M14.5	1.0	1.0
ZNF14	792.0	792.0
CTC-559E9.12	0.0	0.0
CTC-559E9.9	4.0	4.0
CTC-559E9.1	67.00004	67.00004
CTC-559E9.4	0.0	0.0
CTC-559E9.2	0.0	0.0
CTC-559E9.6	73.4421	73.4421
ZNF506	1281.9307	1281.9307
CTC-559E9.5	42.0	42.0
AC011477.2	14.0	14.0
BNIP3P9	0.0	0.0
ZNF253	2218.16813	2218.16813
BNIP3P10	0.0	0.0
AC011477.1	0.0	0.0
CTC-559E9.8	40.0	40.0
ZNF93	2193.584618	2193.584618
AC007204.2	17.0	17.0
CTC-559E9.13	1.20669	1.20669
AC007204.3	0.0	0.0
ZNF682	650.00051	650.00051
AC006539.1	0.0	0.0
AC006539.3	1.0	1.0
AC006539.6	0.0	0.0
BNIP3P13	0.0	0.0
ZNF90	735.5856	735.5856
AC006539.2	2.0	2.0
CTC-260E6.12	0.0	0.0
CTC-260E6.2	22.7008	22.7008
CTC-260E6.6	184.74996	184.74996
CTC-260E6.9	0.0	0.0
BNIP3P15	1.0	1.0
ZNF486	1203.9898	1203.9898
BNIP3P16	6.0	6.0
CTC-260E6.7	0.0	0.0
CTC-260E6.3	33.0	33.0
CTC-260E6.4	292.003	292.003
BNIP3P17	35.9967	35.9967
AC078899.4	0.0	0.0
AC078899.1	60.2124	60.2124
BNIP3P18	0.0	0.0
AC078899.3	3.0	3.0
AC078899.2	0.0	0.0
BNIP3P19	0.0	0.0
CTC-575C13.3	0.0	0.0
ZNF826P	53.01386	53.01386
BNIP3P20	0.0	0.0
CTC-575C13.4	0.0	0.0
MIR1270	0.0	0.0
BNIP3P22	0.0	0.0
CTC-513N18.6	0.0	0.0
BNIP3P23	0.0	0.0
ZNF737	725.3051	725.3051
ZNF626	339.84541	339.84541
CTC-513N18.7	27.4906	27.4906
VN1R78P	0.0	0.0
CTD-2332E11.2	0.0	0.0
CTD-2542C24.14	0.0	0.0
CTD-2542C24.2	0.0	0.0
CTD-2626G11.2	19.0	19.0
VN1R79P	0.0	0.0
ZNF66	332.5775	332.5775
BNIP3P24	1.0	1.0
AC010329.1	0.0	0.0
CTD-2542C24.3	0.0	0.0
ZNF85	1202.69096	1202.69096
CTD-2542C24.5	0.0	0.0
KRT18P40	0.0	0.0
CTD-2542C24.8	0.0	0.0
ZNF430	1212.7592	1212.7592
CTD-2542C24.9	0.0	0.0
AC012627.1	0.0	0.0
VN1R80P	0.0	0.0
ZNF714	2724.7397416	2724.7397416
RNA5SP469	0.0	0.0
VN1R81P	48.0	48.0
ZNF431	1779.60174999999	1779.60174999999
RPL7AP10	8.0	8.0
VN1R82P	8.21429	8.21429
ZNF708	989.11608	989.11608
CTD-3233P19.8	0.0	0.0
CTD-3233P19.7	0.0	0.0
RPL36AP51	0.0	0.0
CTD-3030D20.1	2.0	2.0
VN1R83P	25.0	25.0
BNIP3P25	0.0	0.0
ZNF738	646.0	646.0
CTD-2561J22.1	0.0	0.0
CTD-2561J22.2	86.0703	86.0703
ZNF493	871.68138	871.68138
CTD-2561J22.3	1.43741	1.43741
CTD-2561J22.5	61.00003	61.00003
LINC00664	107.496169999999	107.496169999999
ZNF429	1067.12532	1067.12532
BNIP3P26	1.0	1.0
RP11-678G14.2	12.0	12.0
RP11-678G14.3	0.0	0.0
RP11-678G14.4	0.0	0.0
RP11-678G14.6	0.0	0.0
RP11-678G14.5	0.0	0.0
RP11-420K14.1	0.0	0.0
RP11-420K14.2	0.0	0.0
RP11-420K14.3	0.0	0.0
VN1R84P	1.0	1.0
ZNF100	1574.1862	1574.1862
RP11-420K14.6	21.0697	21.0697
AC092364.1	0.0	0.0
RP11-420K14.8	0.0	0.0
BRI3BPP1	2.0	2.0
ZNF43	1956.44754999999	1956.44754999999
BNIP3P27	0.0	0.0
ZNF208	3.000205	3.000205
AC003973.1	0.0	0.0
AC003973.3	2.0	2.0
BNIP3P28	0.0	0.0
AC003973.4	0.0	0.0
AC003973.5	0.0	0.0
ZNF257	713.19402	713.19402
BNIP3P29	1.0	1.0
ZNF92P2	0.0	0.0
RP11-157B13.1	0.0	0.0
PCGF7P	15.2325	15.2325
RP11-157B13.3	0.0	0.0
VN1R85P	0.0	0.0
ZNF676	0.0	0.0
BNIP3P30	0.0	0.0
RP11-157B13.7	0.0	0.0
RP11-157B13.8	0.0	0.0
ZNF729	3.0088	3.0088
BNIP3P31	0.0	0.0
CTB-31C7.3	0.0	0.0
RPL34P34	0.0	0.0
ZNF98	57.31408	57.31408
AC011516.1	0.0	0.0
BNIP3P32	0.0	0.0
AC025811.3	0.0	0.0
BNIP3P33	0.0	0.0
ZNF209P	0.0	0.0
AC004004.2	0.0	0.0
CTC-457E21.1	0.0	0.0
LINC01233	0.0	0.0
RNU6-1179P	0.0	0.0
CTC-457E21.10	0.0	0.0
GOLGA2P9	0.0	0.0
RN7SL860P	0.0	0.0
AC011467.1	0.0	0.0
CTC-457E21.6	0.0	0.0
CTC-457E21.5	0.0	0.0
CTC-457E21.4	0.0	0.0
AC011516.2	0.0	0.0
CTC-457E21.7	0.0	0.0
ZNF492	145.566	145.566
CTC-457E21.9	0.0	0.0
ZNF849P	46.2161	46.2161
RPL34P33	0.0	0.0
CTC-451A6.5	0.0	0.0
VN1R87P	0.0	0.0
ZNF99	10.0	10.0
AC008626.1	0.0	0.0
BNIP3P34	0.0	0.0
ZNF723P	0.0	0.0
BNIP3P35	0.0	0.0
VN1R88P	0.0	0.0
CTD-2579N5.3	0.0	0.0
CTD-2579N5.4	0.0	0.0
ZNF728	16.045	16.045
BNIP3P36	0.0	0.0
CTD-2291D10.2	0.0	0.0
CTD-2291D10.1	0.0	0.0
CTD-2291D10.3	0.0	0.0
CTD-2291D10.4	37.0	37.0
ZNF730	242.00038	242.00038
BNIP3P37	0.0	0.0
RP11-369G6.2	2.0	2.0
SNX6P1	2.0	2.0
RP11-15H20.2	1.0	1.0
ZNF724P	963.9092	963.9092
BNIP3P38	0.0	0.0
IPO5P1	552.99993	552.99993
RP11-15H20.7	0.0	0.0
RP11-15H20.6	309.00037	309.00037
VN1R90P	0.0	0.0
VN1R91P	0.0	0.0
ZNF91	3377.55944	3377.55944
CTB-176F20.3	5.0	5.0
BNIP3P8	0.0	0.0
CDC42EP3P1	0.0	0.0
LINC01224	340.99977	340.99977
VN1R92P	0.0	0.0
LLNLF-18A12.1	0.0	0.0
ZNF725P	18.029	18.029
ZNF675	2204.16003	2204.16003
RP11-359H18.2	1.0	1.0
RPS27P29	2.19335	2.19335
VN1R93P	0.0	0.0
ZNF681	1311.2735	1311.2735
RP11-255H23.2	680.919699999999	680.919699999999
RPSAP58	9005.94819999999	9005.94819999999
BNIP3P39	1.0	1.0
RP11-255H23.4	4.00075	4.00075
RP11-255H23.5	0.0	0.0
ZNF726	739.133909999999	739.133909999999
CTB-92J24.3	20.10822	20.10822
CTB-92J24.2	51.0	51.0
ZNF92P3	23.0	23.0
RNA5-8SP4	0.0	0.0
ZNF254	1996.63122999999	1996.63122999999
CTD-2017D11.1	198.7362	198.7362
CTD-2017D11.2	10.0	10.0
BNIP3P40	2.0	2.0
CTD-2027I19.3	0.0	0.0
CTD-2027I19.2	9.0	9.0
CTB-151G24.1	2.0	2.0
CTB-151G24.2	0.0	0.0
LINC00662	679.00014	679.00014
CTC-459F4.1	15.0008	15.0008
CTC-459F4.3	425.0679	425.0679
LLNLF-65H9.1	1.08534	1.08534
CTC-459F4.9	26.0	26.0
CTC-459F4.6	10.0	10.0
SLC25A1P5	11.8469	11.8469
CTC-459F4.7	0.0	0.0
CTC-459F4.5	0.0	0.0
AC022153.1	1.0	1.0
CTC-459F4.8	0.0	0.0
AC005758.1	0.0	0.0
AC005357.1	0.0	0.0
CTD-2043I16.1	0.0	0.0
CTB-70G10.1	0.0	0.0
AC005780.1	0.0	0.0
AC093074.1	0.0	0.0
AC005307.1	0.0	0.0
AC005307.3	0.0	0.0
AC005616.1	0.0	0.0
AC005616.2	0.0	0.0
AC005394.1	0.0	0.0
AC079466.1	0.0	0.0
MAN1A2P1	0.0	0.0
AC007795.1	0.0	0.0
AC011524.1	0.0	0.0
AC008991.1	0.0	0.0
AC011524.2	0.0	0.0
AC011524.3	0.0	0.0
LINC00906	0.0	0.0
RNA5SP470	0.0	0.0
LINC01532	0.0	0.0
UQCRFS1	12702.2	12702.2
CTB-32O4.2	2.0	2.0
CTB-32O4.3	1.0	1.0
CTB-32O4.4	0.0	0.0
RN7SL340P	0.0	0.0
CTC-525D6.1	0.0	0.0
CTC-525D6.5	0.0	0.0
CTC-525D6.2	0.0	0.0
CTC-525D6.3	0.0	0.0
VSTM2B	0.0	0.0
POP4	4163.0041	4163.0041
PLEKHF1	1574.00069999999	1574.00069999999
C19orf12	1430.99985	1430.99985
CCNE1	2775.00158999999	2775.00158999999
AC008798.1	0.0	0.0
CTD-2057D4.2	0.0	0.0
CTC-448F2.7	1.0	1.0
CTC-448F2.3	0.0	0.0
URI1	11699.99926	11699.99926
RPL9P32	1.01701	1.01701
CTC-448F2.4	2.0	2.0
TAF9P3	0.0	0.0
CTC-448F2.6	13.0049	13.0049
AC005597.1	1.18005	1.18005
ZNF536	181.55837	181.55837
CTD-2001J20.1	15.2617	15.2617
CTC-565M22.1	0.0	0.0
CTC-400I9.2	0.0	0.0
CTC-400I9.1	0.0	0.0
CTC-400I9.3	0.0	0.0
CTC-439O9.3	0.0	0.0
